resource,attribute_path,detector_kind,detector_name,family,attr_class,base_weight,class_multiplier,weight,nested_weight,non_nested_weight,provenance,product,is_iam,file_path:line,notes
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.deb.source,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:520,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.deb.source,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:520,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.deb.source,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:520,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.deb.source,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:520,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.deb.source.gcs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:533,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.deb.source.gcs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:533,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.deb.source.gcs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:533,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.deb.source.gcs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:533,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.deb.source.gcs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:533,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.deb.source.gcs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:533,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.deb.source.gcs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:533,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.deb.source.remote,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:563,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.deb.source.remote,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:563,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.deb.source.remote,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:563,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.deb.source.remote,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:563,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.deb.source.remote,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:563,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.deb.source.remote,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:563,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.deb.source.remote,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:563,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.googet,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:594,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.googet,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:594,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.googet,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:594,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.googet,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:594,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.googet,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:594,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.msi,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:609,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.msi,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:609,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.msi,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:609,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.msi,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:609,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.msi,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:609,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.msi.properties,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:682,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.msi.properties,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:682,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.msi.properties,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:682,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.msi.properties,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:682,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.msi.properties,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:682,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.msi.properties,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:682,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.msi.source,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:616,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.msi.source,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:616,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.msi.source,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:616,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.msi.source,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:616,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.msi.source,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:616,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.msi.source,NestedBlock,schema.TypeList,NestedBlock,Required,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:616,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.msi.source.gcs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:629,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.msi.source.gcs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:629,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.msi.source.gcs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:629,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.msi.source.gcs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:629,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.msi.source.gcs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:629,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.msi.source.gcs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:629,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.msi.source.gcs,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:629,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.msi.source.remote,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:659,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.msi.source.remote,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:659,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.msi.source.remote,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:659,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.msi.source.remote,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:659,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.msi.source.remote,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:659,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.msi.source.remote,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:659,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.msi.source.remote,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:659,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.rpm,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:693,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.rpm,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:693,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.rpm,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:693,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.rpm,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:693,
google_os_config_os_policy_assignment,os_policies.resource_groups.resources.pkg.rpm,NestedBlock,schema.TypeList,NestedBlock,Optional,2.00,0.00,0.00,0.00,0.00,Handwritten,osconfig,false,google-beta/services/osconfig/resource_os_config_os_policy_assignment.go:693,
