resource,attribute_path,type,required,optional,computed,attr_class,is_block,block_kind,file_path:line
google_cloud_run_v2_job,template.template.containers.startup_probe,schema.TypeList,false,true,true,Optional+Computed,true,schema.TypeList,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:227
google_cloud_run_v2_job,template.template.containers.startup_probe.failure_threshold,schema.TypeInt,false,true,false,Optional,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:237
google_cloud_run_v2_job,template.template.containers.startup_probe.grpc,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:244
google_cloud_run_v2_job,template.template.containers.startup_probe.grpc.port,schema.TypeInt,false,true,true,Optional+Computed,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:251
google_cloud_run_v2_job,template.template.containers.startup_probe.grpc.service,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:258
google_cloud_run_v2_job,template.template.containers.startup_probe.http_get,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:268
google_cloud_run_v2_job,template.template.containers.startup_probe.http_get.http_headers,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:275
google_cloud_run_v2_job,template.template.containers.startup_probe.http_get.http_headers.name,schema.TypeString,true,false,false,Required,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:281
google_cloud_run_v2_job,template.template.containers.startup_probe.http_get.http_headers.value,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:286
google_cloud_run_v2_job,template.template.containers.startup_probe.http_get.path,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:295
google_cloud_run_v2_job,template.template.containers.startup_probe.http_get.port,schema.TypeInt,false,true,true,Optional+Computed,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:301
google_cloud_run_v2_job,template.template.containers.startup_probe.initial_delay_seconds,schema.TypeInt,false,true,false,Optional,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:311
google_cloud_run_v2_job,template.template.containers.startup_probe.period_seconds,schema.TypeInt,false,true,false,Optional,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:319
google_cloud_run_v2_job,template.template.containers.startup_probe.tcp_socket,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:326
google_cloud_run_v2_job,template.template.containers.startup_probe.tcp_socket.port,schema.TypeInt,false,true,true,Optional+Computed,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:333
google_cloud_run_v2_job,template.template.containers.startup_probe.timeout_seconds,schema.TypeInt,false,true,false,Optional,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:343
google_cloud_run_v2_job,template.template.containers.volume_mounts,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:354
google_cloud_run_v2_job,template.template.containers.volume_mounts.mount_path,schema.TypeString,true,false,false,Required,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:360
google_cloud_run_v2_job,template.template.containers.volume_mounts.name,schema.TypeString,true,false,false,Required,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:365
google_cloud_run_v2_job,template.template.containers.volume_mounts.sub_path,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:370
google_cloud_run_v2_job,template.template.containers.working_dir,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:378
google_cloud_run_v2_job,template.template.encryption_key,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:386
google_cloud_run_v2_job,template.template.execution_environment,schema.TypeString,false,true,true,Optional+Computed,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:391
google_cloud_run_v2_job,template.template.gpu_zonal_redundancy_disabled,schema.TypeBool,false,true,false,Optional,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:398
google_cloud_run_v2_job,template.template.max_retries,schema.TypeInt,false,true,false,Optional,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:403
google_cloud_run_v2_job,template.template.node_selector,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:409
google_cloud_run_v2_job,template.template.node_selector.accelerator,schema.TypeString,true,false,false,Required,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:416
google_cloud_run_v2_job,template.template.service_account,schema.TypeString,false,true,true,Optional+Computed,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:424
google_cloud_run_v2_job,template.template.timeout,schema.TypeString,false,true,true,Optional+Computed,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:430
google_cloud_run_v2_job,template.template.volumes,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:439
google_cloud_run_v2_job,template.template.volumes.cloud_sql_instance,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:450
google_cloud_run_v2_job,template.template.volumes.cloud_sql_instance.instances,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:457
google_cloud_run_v2_job,template.template.volumes.empty_dir,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:468
google_cloud_run_v2_job,template.template.volumes.empty_dir.medium,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:475
google_cloud_run_v2_job,template.template.volumes.empty_dir.size_limit,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:482
google_cloud_run_v2_job,template.template.volumes.gcs,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:490
google_cloud_run_v2_job,template.template.volumes.gcs.bucket,schema.TypeString,true,false,false,Required,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:497
google_cloud_run_v2_job,template.template.volumes.gcs.mount_options,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:502
google_cloud_run_v2_job,template.template.volumes.gcs.read_only,schema.TypeBool,false,true,false,Optional,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:511
google_cloud_run_v2_job,template.template.volumes.name,schema.TypeString,true,false,false,Required,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:445
google_cloud_run_v2_job,template.template.volumes.nfs,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:519
google_cloud_run_v2_job,template.template.volumes.nfs.path,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:531
google_cloud_run_v2_job,template.template.volumes.nfs.read_only,schema.TypeBool,false,true,false,Optional,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:536
google_cloud_run_v2_job,template.template.volumes.nfs.server,schema.TypeString,true,false,false,Required,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:526
google_cloud_run_v2_job,template.template.volumes.secret,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:544
google_cloud_run_v2_job,template.template.volumes.secret.default_mode,schema.TypeInt,false,true,false,Optional,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:556
google_cloud_run_v2_job,template.template.volumes.secret.items,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:561
google_cloud_run_v2_job,template.template.volumes.secret.items.mode,schema.TypeInt,false,true,false,Optional,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:577
google_cloud_run_v2_job,template.template.volumes.secret.items.path,schema.TypeString,true,false,false,Required,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:567
google_cloud_run_v2_job,template.template.volumes.secret.items.version,schema.TypeString,true,false,false,Required,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:572
google_cloud_run_v2_job,template.template.volumes.secret.secret,schema.TypeString,true,false,false,Required,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:551
google_cloud_run_v2_job,template.template.vpc_access,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:591
google_cloud_run_v2_job,template.template.vpc_access.connector,schema.TypeString,false,true,false,Optional,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:598
google_cloud_run_v2_job,template.template.vpc_access.egress,schema.TypeString,false,true,true,Optional+Computed,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:603
google_cloud_run_v2_job,template.template.vpc_access.network_interfaces,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:610
google_cloud_run_v2_job,template.template.vpc_access.network_interfaces.network,schema.TypeString,false,true,true,Optional+Computed,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:616
google_cloud_run_v2_job,template.template.vpc_access.network_interfaces.subnetwork,schema.TypeString,false,true,true,Optional+Computed,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:624
google_cloud_run_v2_job,template.template.vpc_access.network_interfaces.tags,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:632
google_cloud_run_v2_job,terminal_condition,schema.TypeList,false,false,true,Computed-only,true,schema.TypeList,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:921
google_cloud_run_v2_job,terminal_condition.execution_reason,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:927
google_cloud_run_v2_job,terminal_condition.last_transition_time,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:932
google_cloud_run_v2_job,terminal_condition.message,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:939
google_cloud_run_v2_job,terminal_condition.reason,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:944
google_cloud_run_v2_job,terminal_condition.revision_reason,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:949
google_cloud_run_v2_job,terminal_condition.severity,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:954
google_cloud_run_v2_job,terminal_condition.state,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:959
google_cloud_run_v2_job,terminal_condition.type,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:964
google_cloud_run_v2_job,terraform_labels,schema.TypeMap,false,false,true,Computed-only,true,schema.TypeMap,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:972
google_cloud_run_v2_job,uid,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:979
google_cloud_run_v2_job,update_time,schema.TypeString,false,false,true,Computed-only,false,,google-beta/services/cloudrunv2/resource_cloud_run_v2_job.go:984
google_cloud_run_v2_job_iam_binding,condition,schema.TypeList,false,true,false,Optional,true,schema.TypeList,google-beta/tpgiamresource/resource_iam_binding.go:52
